#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-06-08T07:25:37.000000Z,2.0,38.5833,21.4407,25.3,50.52,38.9,21.71,10.0,2.51,38.9,21.71,10.0,2.51
2014-06-07T20:36:48.000000Z,3.7,38.9133,26.1997,30.4,64.2,38.86,26.49,10.0,2.9,39.12,26.63,10.0,2.94
2014-06-07T08:38:06.000000Z,2.7,40.4327,26.057,30.5,67.27,40.64,26.1,10.0,2.62,40.64,26.1,10.0,2.65
2014-06-06T17:10:23.000000Z,4.4,39.7632,24.091,30.1,36.46,39.74,24.14,10.0,4.68,39.75,24.19,10.0,4.21
2014-06-06T12:21:03.000000Z,4.4,39.1653,23.7138,23.3,37.11,39.15,23.7,7.29,4.37,39.17,23.75,5.0,4.14
2014-06-06T08:55:44.000000Z,3.4,38.3063,20.5545,16.6,40.16,38.31,20.51,5.0,3.18,38.37,20.49,5.0,3.2
2014-06-06T06:12:25.000000Z,2.7,38.6732,20.5753,17.0,47.3,38.67,20.58,5.0,2.52,38.68,20.44,10.0,2.66
2014-06-06T01:57:50.000000Z,3.8,38.8965,20.6342,19.6,40.14,38.9,20.59,10.0,3.72,38.87,20.42,10.0,3.61
2014-06-05T19:52:22.000000Z,3.4,40.2125,25.1452,30.1,44.76,40.26,25.16,10.0,3.14,40.29,25.13,10.0,3.14
2014-06-05T18:48:54.000000Z,2.7,39.493,20.3663,9.2,47.07,39.56,20.34,5.0,2.61,39.56,20.34,5.0,2.68
2014-06-04T15:27:25.000000Z,2.5,38.3213,22.0527,7.1,34.33,38.33,22.0,5.0,2.8,38.35,22.02,5.0,2.63
2014-06-04T03:54:15.000000Z,3.8,36.1673,21.825,26.6,41.49,37.01,22.07,5.0,3.07,36.47,21.78,10.0,3.56
2014-06-04T03:28:45.000000Z,2.9,40.208,25.5317,26.8,57.54,40.5,25.46,10.0,2.62,40.5,25.46,10.0,2.67
2014-06-03T20:29:35.000000Z,2.7,40.5805,24.0215,25.8,31.35,40.56,24.01,10.0,3.04,40.6,24.02,10.0,2.81
2014-06-03T13:28:39.000000Z,2.6,40.206,25.1428,27.9,47.44,40.57,25.06,10.0,2.53,40.69,24.92,10.0,2.54
2014-06-03T03:04:04.000000Z,2.8,38.3277,20.511,15.3,44.56,38.37,20.45,5.0,2.84,38.36,20.46,5.0,2.78
2014-06-02T17:40:29.000000Z,2.6,38.3948,22.3157,10.7,32.87,38.38,22.18,5.0,2.64,38.44,22.2,5.0,2.6
2014-06-02T09:00:53.000000Z,2.5,40.469,23.534,18.9,34.04,40.48,23.63,31.63,2.6,40.52,23.68,16.89,2.66
2014-06-01T12:05:51.000000Z,4.8,34.7457,24.6093,32.2,67.79,34.82,24.61,53.79,4.62,34.81,24.64,10.0,4.44
2014-06-01T06:38:53.000000Z,3.4,39.3038,20.6493,41.7,38.95,39.35,20.68,10.0,3.38,39.33,20.52,10.0,3.34
2014-06-01T05:46:36.000000Z,3.0,38.1885,20.3715,11.9,42.7,38.29,20.59,5.0,2.68,38.33,20.93,10.0,2.78
2014-06-01T04:35:29.000000Z,3.1,39.9405,23.368,28.3,36.56,40.01,23.37,10.0,3.12,40.07,23.44,10.0,3.05
2014-06-01T03:26:29.000000Z,2.4,37.838,23.093,16.3,38.41,37.78,23.0,10.0,2.62,37.79,23.01,5.0,2.57
2014-05-31T22:08:29.000000Z,4.2,34.9608,25.8232,19.5,79.37,35.0,25.78,10.0,3.76,35.69,25.46,10.0,3.57
2014-05-31T14:49:24.000000Z,2.6,40.0367,24.311,34.0,45.81,40.13,24.31,10.0,2.6,40.33,24.39,10.0,2.57
2014-05-31T13:27:32.000000Z,2.4,39.503,23.7737,16.1,59.74,39.46,24.15,10.0,2.5,39.46,24.18,10.0,2.51
2014-05-31T11:52:04.000000Z,2.6,40.0227,24.3245,30.8,48.7,40.04,24.21,10.0,2.55,40.04,24.24,10.0,2.62
2014-05-31T08:21:19.000000Z,3.5,40.016,24.3487,32.8,38.17,40.02,24.34,10.0,3.49,40.11,24.38,10.0,3.2
2014-05-31T03:49:48.000000Z,3.0,38.3952,20.4955,14.3,38.56,38.38,20.52,5.0,2.74,38.39,20.45,5.0,2.94
2014-05-31T03:11:15.000000Z,3.1,38.6487,20.5995,12.1,43.76,38.6,20.61,5.0,3.23,38.59,20.48,5.0,3.15
2014-05-30T22:30:48.000000Z,2.7,38.3455,21.7812,19.0,34.84,38.36,21.76,17.54,3.01,38.33,21.79,5.0,2.81
2014-05-30T11:14:32.000000Z,2.9,38.252,20.4793,12.8,42.04,38.27,20.45,5.0,2.72,38.29,20.39,5.0,2.73
2014-05-30T06:24:08.000000Z,3.1,40.1732,25.0788,14.9,56.28,40.17,25.21,10.0,2.84,40.2,25.22,10.0,2.88
2014-05-30T05:21:25.000000Z,3.4,40.1973,25.5288,26.6,50.42,40.38,25.56,10.0,3.0,40.38,25.56,10.0,3.14
2014-05-30T04:55:02.000000Z,2.8,40.175,25.0527,18.1,45.91,40.7,25.26,10.0,2.54,40.7,25.28,10.0,2.64
2014-05-30T04:06:20.000000Z,3.9,40.1943,25.549,27.8,48.57,40.26,25.68,10.0,3.65,40.32,25.77,10.0,3.54
2014-05-29T22:39:00.000000Z,2.8,40.0138,24.2192,27.3,41.46,39.94,24.31,10.0,2.78,39.97,24.28,10.0,2.79
2014-05-29T14:21:59.000000Z,2.9,40.3915,25.8857,30.1,64.52,40.84,25.58,10.0,2.45,40.84,25.58,10.0,2.52
2014-05-29T11:54:32.000000Z,3.1,37.5152,21.9737,17.8,32.23,37.55,21.98,10.0,3.13,37.53,21.96,5.0,3.06
2014-05-29T08:39:23.000000Z,3.5,40.0458,24.3828,31.2,38.81,40.03,24.4,10.0,3.42,40.14,24.35,10.0,3.17
2014-05-29T08:13:11.000000Z,3.8,40.0492,24.394,30.0,36.56,40.04,24.44,10.0,3.81,40.13,24.42,10.0,3.46
2014-05-29T06:48:56.000000Z,3.7,40.0482,24.3915,27.9,36.68,40.05,24.38,10.0,3.46,40.12,24.38,10.0,3.37
2014-05-29T06:41:44.000000Z,3.1,40.0515,24.3862,28.6,40.19,39.84,24.6,10.0,3.33,40.11,24.46,10.0,2.92
2014-05-29T06:00:05.000000Z,3.0,38.4263,20.5048,12.7,43.84,38.46,20.55,5.0,2.85,38.47,20.52,5.0,3.39
2014-05-28T14:42:03.000000Z,3.1,40.3598,25.736,29.3,53.11,40.58,25.97,10.0,2.89,40.56,25.98,10.0,3.02
2014-05-28T14:05:30.000000Z,2.8,38.3108,20.4428,14.0,47.9,38.28,20.49,5.0,2.9,38.27,20.43,5.0,2.76
2014-05-28T10:31:47.000000Z,3.3,40.2947,25.4733,27.6,49.86,40.36,25.51,10.0,3.13,40.56,25.31,10.0,2.99
2014-05-28T03:59:51.000000Z,4.0,40.4433,26.058,31.1,52.76,40.38,26.04,10.0,3.57,40.66,26.64,10.0,3.74
2014-05-28T02:00:42.000000Z,3.2,40.1893,25.1075,28.7,56.33,40.33,25.37,10.0,2.85,40.33,25.37,10.0,2.98
2014-05-28T01:03:46.000000Z,2.8,38.1553,20.4193,19.2,51.0,37.99,20.55,10.0,2.74,37.99,20.57,5.0,2.65
2014-05-27T15:23:31.000000Z,3.2,37.6053,20.8943,16.9,40.67,37.65,21.09,10.0,3.11,37.7,21.1,10.0,3.01
2014-05-27T11:21:30.000000Z,3.8,37.5367,22.8592,78.4,34.86,37.54,22.9,37.84,3.89,37.56,22.94,34.78,3.76
2014-05-27T11:00:52.000000Z,2.4,36.8708,21.8653,35.1,58.48,36.52,20.97,5.0,3.22,36.52,20.97,5.0,3.16
2014-05-27T08:03:47.000000Z,3.2,37.4785,23.9218,148.6,47.94,37.6,23.93,136.11,2.54,37.6,23.96,130.29,2.89
2014-05-26T21:28:37.000000Z,3.7,40.2282,25.2248,29.4,45.63,40.22,25.22,10.0,3.63,40.29,25.18,10.0,3.5
2014-05-26T21:06:06.000000Z,3.0,40.2963,25.5713,26.1,53.78,40.55,25.44,10.0,2.76,40.68,25.29,10.0,2.73
2014-05-26T20:39:13.000000Z,3.3,41.3938,24.9255,30.2,47.35,41.35,25.04,10.0,3.29,41.27,25.07,10.0,3.29
2014-05-26T19:28:35.000000Z,3.0,40.3935,25.8415,30.1,59.83,40.81,25.48,10.0,2.61,40.85,25.43,10.0,2.71
2014-05-26T18:54:16.000000Z,3.1,40.4082,25.8808,27.8,50.86,40.83,25.53,10.0,2.7,41.03,25.52,10.0,2.79
2014-05-26T18:08:12.000000Z,2.5,40.253,25.1818,23.3,82.13,40.11,25.33,10.0,2.63,40.11,25.33,10.0,2.63
2014-05-26T17:03:57.000000Z,3.0,40.0238,24.3323,27.3,39.28,39.98,24.39,10.0,2.85,40.07,24.36,10.0,2.74
2014-05-26T14:08:20.000000Z,3.6,40.3527,25.7395,30.1,49.46,40.67,25.49,10.0,3.16,40.66,25.54,10.0,3.2
2014-05-26T13:58:21.000000Z,3.3,38.1745,20.3643,17.4,45.17,38.26,20.38,10.0,3.11,38.19,20.44,10.0,3.07
